sample_id,mlcq_type,smell,ground_truth,original_verdict,sonar_detected,result,total_sonar_detections_for_pair,ground_truth_row
7733996,function,long-method,0,nao_tem_smell,0,TN,0,6264
7736145,class,blob,0,nao_tem_smell,0,TN,0,6265
7736145,class,data-class,0,nao_tem_smell,0,TN,0,6266
7738164,class,blob,0,nao_tem_smell,0,TN,0,6267
7738164,class,data-class,0,nao_tem_smell,0,TN,0,6268
7739565,function,feature-envy,0,nao_tem_smell,0,TN,0,6269
7739565,function,long-method,0,nao_tem_smell,0,TN,0,6270
7742878,class,blob,0,nao_tem_smell,0,TN,0,6271
7742878,class,data-class,0,nao_tem_smell,0,TN,0,6272
7743333,function,feature-envy,0,nao_tem_smell,0,TN,0,6273
7743333,function,long-method,0,nao_tem_smell,0,TN,0,6274
7743791,function,feature-envy,0,nao_tem_smell,0,TN,0,6275
7743791,function,long-method,0,nao_tem_smell,0,TN,0,6276
7745170,function,feature-envy,0,nao_tem_smell,0,TN,0,6277
7745170,function,long-method,0,nao_tem_smell,0,TN,0,6278
7746473,function,feature-envy,0,nao_tem_smell,0,TN,0,6279
7746473,function,long-method,0,nao_tem_smell,0,TN,0,6280
7746730,function,feature-envy,0,nao_tem_smell,0,TN,0,6281
7746730,function,long-method,0,nao_tem_smell,0,TN,0,6282
7747098,class,blob,1,tem_smell,0,FN,0,6283
7747098,class,data-class,0,nao_tem_smell,0,TN,0,6284
7747391,function,feature-envy,0,nao_tem_smell,0,TN,0,6285
7747391,function,long-method,0,nao_tem_smell,0,TN,0,6286
7747392,function,feature-envy,0,nao_tem_smell,0,TN,0,6287
7747392,function,long-method,0,nao_tem_smell,0,TN,0,6288
7747898,function,feature-envy,0,nao_tem_smell,0,TN,0,6289
7747898,function,long-method,0,nao_tem_smell,0,TN,0,6290
7748135,function,feature-envy,0,nao_tem_smell,0,TN,0,6291
7748135,function,long-method,0,nao_tem_smell,0,TN,0,6292
7748459,class,blob,0,nao_tem_smell,0,TN,0,6293
7748459,class,data-class,0,nao_tem_smell,0,TN,0,6294
7748712,function,feature-envy,0,nao_tem_smell,0,TN,0,6295
7748712,function,long-method,0,nao_tem_smell,0,TN,0,6296
7749788,function,feature-envy,0,nao_tem_smell,0,TN,0,6297
7749788,function,long-method,0,nao_tem_smell,0,TN,0,6298
7751163,class,blob,0,nao_tem_smell,0,TN,0,6299
7751163,class,data-class,0,nao_tem_smell,0,TN,0,6300
7754600,function,feature-envy,0,nao_tem_smell,0,TN,0,6301
7754600,function,long-method,0,nao_tem_smell,0,TN,0,6302
7754810,class,blob,1,tem_smell,1,TP,1,6303
7754810,class,data-class,0,nao_tem_smell,0,TN,0,6304
7755095,function,feature-envy,0,nao_tem_smell,0,TN,0,6305
7755095,function,long-method,0,nao_tem_smell,0,TN,0,6306
7755926,class,blob,0,nao_tem_smell,0,TN,0,6307
7755926,class,data-class,0,nao_tem_smell,0,TN,0,6308
7756213,class,blob,0,nao_tem_smell,0,TN,0,6309
7756213,class,data-class,0,nao_tem_smell,0,TN,0,6310
7757616,class,blob,0,nao_tem_smell,0,TN,0,6311
7757616,class,data-class,0,nao_tem_smell,0,TN,0,6312
7757709,class,blob,1,tem_smell,0,FN,0,6313
7757709,class,data-class,0,nao_tem_smell,0,TN,0,6314
7757865,function,feature-envy,0,nao_tem_smell,0,TN,0,6315
7757865,function,long-method,0,nao_tem_smell,0,TN,0,6316
7758018,class,blob,0,nao_tem_smell,0,TN,0,6317
7758018,class,data-class,0,nao_tem_smell,0,TN,0,6318
7759298,function,feature-envy,0,nao_tem_smell,0,TN,0,6319
7759298,function,long-method,0,nao_tem_smell,0,TN,0,6320
7759750,function,feature-envy,0,nao_tem_smell,0,TN,0,6321
7759750,function,long-method,0,nao_tem_smell,0,TN,0,6322
7760290,function,feature-envy,0,nao_tem_smell,0,TN,0,6323
7760290,function,long-method,0,nao_tem_smell,0,TN,0,6324
7761185,function,feature-envy,0,nao_tem_smell,0,TN,0,6325
7761185,function,long-method,0,nao_tem_smell,0,TN,0,6326
7762033,function,feature-envy,0,nao_tem_smell,0,TN,0,6327
7762033,function,long-method,1,tem_smell,0,FN,0,6328
7762191,class,blob,0,nao_tem_smell,0,TN,0,6329
7762191,class,data-class,1,tem_smell,0,FN,0,6330
7763232,function,feature-envy,0,nao_tem_smell,0,TN,0,6331
7763232,function,long-method,0,nao_tem_smell,0,TN,0,6332
7763261,class,blob,0,nao_tem_smell,0,TN,0,6333
7763261,class,data-class,0,nao_tem_smell,0,TN,0,6334
7763705,class,blob,0,nao_tem_smell,0,TN,0,6335
7763705,class,data-class,0,nao_tem_smell,0,TN,0,6336
7764177,class,blob,0,nao_tem_smell,0,TN,0,6337
7764177,class,data-class,0,nao_tem_smell,0,TN,0,6338
7767021,function,feature-envy,0,nao_tem_smell,0,TN,0,6339
7767021,function,long-method,0,nao_tem_smell,0,TN,0,6340
7769131,function,feature-envy,1,tem_smell,0,FN,0,6341
7769131,function,long-method,1,tem_smell,0,FN,0,6342
7770031,function,feature-envy,0,nao_tem_smell,0,TN,0,6343
7770031,function,long-method,0,nao_tem_smell,0,TN,0,6344
7772686,class,blob,0,nao_tem_smell,0,TN,0,6345
7772686,class,data-class,0,nao_tem_smell,0,TN,0,6346
7775896,function,feature-envy,0,nao_tem_smell,0,TN,0,6347
7775896,function,long-method,0,nao_tem_smell,0,TN,0,6348
7777067,function,feature-envy,1,tem_smell,0,FN,0,6349
7777067,function,long-method,0,nao_tem_smell,0,TN,0,6350
7777749,class,blob,0,nao_tem_smell,0,TN,0,6351
7777749,class,data-class,0,nao_tem_smell,0,TN,0,6352
7777986,class,blob,0,nao_tem_smell,0,TN,0,6353
7777986,class,data-class,0,nao_tem_smell,0,TN,0,6354
7779168,class,blob,0,nao_tem_smell,0,TN,0,6355
7779168,class,data-class,0,nao_tem_smell,0,TN,0,6356
7782013,function,feature-envy,0,nao_tem_smell,0,TN,0,6357
7782013,function,long-method,0,nao_tem_smell,0,TN,0,6358
7782626,function,feature-envy,0,nao_tem_smell,0,TN,0,6359
7782626,function,long-method,0,nao_tem_smell,0,TN,0,6360
7783504,function,feature-envy,0,nao_tem_smell,0,TN,0,6361
7783504,function,long-method,0,nao_tem_smell,0,TN,0,6362
7784103,class,blob,0,nao_tem_smell,0,TN,0,6363
7784103,class,data-class,0,nao_tem_smell,0,TN,0,6364
7784313,class,blob,0,nao_tem_smell,0,TN,0,6365
7784313,class,data-class,0,nao_tem_smell,0,TN,0,6366
7784926,function,feature-envy,0,nao_tem_smell,0,TN,0,6367
7784926,function,long-method,0,nao_tem_smell,0,TN,0,6368
7785135,class,blob,0,nao_tem_smell,0,TN,0,6369
7785135,class,data-class,0,nao_tem_smell,0,TN,0,6370
7785366,function,feature-envy,0,nao_tem_smell,0,TN,0,6371
7785366,function,long-method,0,nao_tem_smell,0,TN,0,6372
7786204,class,blob,0,nao_tem_smell,0,TN,0,6373
7786204,class,data-class,0,nao_tem_smell,0,TN,0,6374
7786250,function,feature-envy,0,nao_tem_smell,0,TN,0,6375
7786250,function,long-method,0,nao_tem_smell,0,TN,0,6376
7786735,class,blob,0,nao_tem_smell,0,TN,0,6377
7786735,class,data-class,0,nao_tem_smell,0,TN,0,6378
7787254,function,feature-envy,0,nao_tem_smell,0,TN,0,6379
7787254,function,long-method,0,nao_tem_smell,0,TN,0,6380
7787478,class,blob,0,nao_tem_smell,0,TN,0,6381
7787478,class,data-class,0,nao_tem_smell,0,TN,0,6382
7787736,function,feature-envy,0,nao_tem_smell,0,TN,0,6383
7787736,function,long-method,0,nao_tem_smell,0,TN,0,6384
7787982,function,feature-envy,0,nao_tem_smell,0,TN,0,6385
7787982,function,long-method,0,nao_tem_smell,0,TN,0,6386
7790376,class,blob,0,nao_tem_smell,0,TN,0,6387
7790376,class,data-class,0,nao_tem_smell,0,TN,0,6388
7790763,class,blob,0,nao_tem_smell,0,TN,0,6389
7790763,class,data-class,0,nao_tem_smell,0,TN,0,6390
7792077,function,feature-envy,0,nao_tem_smell,0,TN,0,6391
7792077,function,long-method,0,nao_tem_smell,0,TN,0,6392
7792356,function,feature-envy,0,nao_tem_smell,0,TN,0,6393
7792356,function,long-method,0,nao_tem_smell,0,TN,0,6394
7792407,class,blob,0,nao_tem_smell,0,TN,0,6395
7792407,class,data-class,0,nao_tem_smell,0,TN,0,6396
7792449,function,feature-envy,0,nao_tem_smell,0,TN,0,6397
7792449,function,long-method,0,nao_tem_smell,0,TN,0,6398
7792893,class,blob,0,nao_tem_smell,0,TN,0,6399
7792893,class,data-class,0,nao_tem_smell,0,TN,0,6400
7792934,class,blob,0,nao_tem_smell,0,TN,0,6401
7792934,class,data-class,0,nao_tem_smell,0,TN,0,6402
7795012,class,blob,0,nao_tem_smell,0,TN,0,6403
7795012,class,data-class,0,nao_tem_smell,0,TN,0,6404
7795065,function,feature-envy,0,nao_tem_smell,0,TN,0,6405
7795065,function,long-method,0,nao_tem_smell,0,TN,0,6406
7797001,function,feature-envy,0,nao_tem_smell,0,TN,0,6407
7797001,function,long-method,0,nao_tem_smell,0,TN,0,6408
7798138,class,blob,0,nao_tem_smell,0,TN,0,6409
7798138,class,data-class,1,tem_smell,1,TP,1,6410
7798188,class,blob,1,tem_smell,0,FN,0,6411
7798188,class,data-class,0,nao_tem_smell,0,TN,0,6412
7799218,class,blob,0,nao_tem_smell,0,TN,0,6413
7799218,class,data-class,1,tem_smell,1,TP,4,6414
7801178,class,blob,0,nao_tem_smell,0,TN,0,6415
7801178,class,data-class,1,tem_smell,1,TP,1,6416
7803956,function,feature-envy,0,nao_tem_smell,0,TN,0,6417
7803956,function,long-method,0,nao_tem_smell,0,TN,0,6418
7805103,class,blob,1,tem_smell,0,FN,0,6419
7805103,class,data-class,0,nao_tem_smell,0,TN,0,6420
7807495,class,blob,0,nao_tem_smell,0,TN,0,6421
7807495,class,data-class,0,nao_tem_smell,0,TN,0,6422
7808358,function,feature-envy,0,nao_tem_smell,0,TN,0,6423
7808358,function,long-method,0,nao_tem_smell,0,TN,0,6424
7810086,function,feature-envy,0,nao_tem_smell,0,TN,0,6425
7810086,function,long-method,0,nao_tem_smell,0,TN,0,6426
7810274,function,feature-envy,0,nao_tem_smell,0,TN,0,6427
7810274,function,long-method,1,tem_smell,0,FN,0,6428
7810336,function,feature-envy,0,nao_tem_smell,0,TN,0,6429
7810336,function,long-method,0,nao_tem_smell,0,TN,0,6430
7811951,function,feature-envy,0,nao_tem_smell,0,TN,0,6431
7811951,function,long-method,0,nao_tem_smell,0,TN,0,6432
7812575,class,data-class,1,tem_smell,0,FN,0,6434
7818143,class,blob,0,nao_tem_smell,0,TN,0,6435
7818143,class,data-class,0,nao_tem_smell,0,TN,0,6436
7824232,function,feature-envy,0,nao_tem_smell,0,TN,0,6437
7824232,function,long-method,0,nao_tem_smell,0,TN,0,6438
7824709,class,blob,1,tem_smell,0,FN,0,6439
7824709,class,data-class,0,nao_tem_smell,0,TN,0,6440
7828511,class,blob,0,nao_tem_smell,0,TN,0,6441
7828511,class,data-class,0,nao_tem_smell,0,TN,0,6442
7829822,function,feature-envy,0,nao_tem_smell,0,TN,0,6445
7829822,function,long-method,0,nao_tem_smell,0,TN,0,6446
7832597,function,feature-envy,0,nao_tem_smell,0,TN,0,6447
7832597,function,long-method,0,nao_tem_smell,0,TN,0,6448
7834065,class,blob,0,nao_tem_smell,0,TN,0,6449
7834065,class,data-class,0,nao_tem_smell,0,TN,0,6450
7834476,function,feature-envy,0,nao_tem_smell,0,TN,0,6451
7834476,function,long-method,0,nao_tem_smell,0,TN,0,6452
7835135,function,feature-envy,0,nao_tem_smell,0,TN,0,6453
7835135,function,long-method,1,tem_smell,0,FN,0,6454
7842162,function,feature-envy,0,nao_tem_smell,0,TN,0,6455
7842162,function,long-method,0,nao_tem_smell,0,TN,0,6456
7842685,function,feature-envy,0,nao_tem_smell,0,TN,0,6457
7842685,function,long-method,0,nao_tem_smell,0,TN,0,6458
7850192,function,feature-envy,0,nao_tem_smell,0,TN,0,6459
7850192,function,long-method,1,tem_smell,1,TP,1,6460
7851015,class,blob,0,nao_tem_smell,0,TN,0,6461
7851015,class,data-class,0,nao_tem_smell,0,TN,0,6462
7853333,class,blob,0,nao_tem_smell,0,TN,0,6463
7853333,class,data-class,0,nao_tem_smell,0,TN,0,6464
7855032,function,feature-envy,0,nao_tem_smell,0,TN,0,6465
7855032,function,long-method,0,nao_tem_smell,0,TN,0,6466
7856180,class,blob,0,nao_tem_smell,0,TN,0,6467
7856180,class,data-class,0,nao_tem_smell,1,FP,1,6468
7856535,function,feature-envy,0,nao_tem_smell,0,TN,0,6469
7856535,function,long-method,0,nao_tem_smell,0,TN,0,6470
7857792,function,feature-envy,0,nao_tem_smell,1,FP,1,6471
7857792,function,long-method,1,tem_smell,0,FN,0,6472
7863512,function,feature-envy,0,nao_tem_smell,0,TN,0,6473
7863512,function,long-method,0,nao_tem_smell,0,TN,0,6474
7863608,class,blob,1,tem_smell,0,FN,0,6475
7863608,class,data-class,0,nao_tem_smell,0,TN,0,6476
7864012,function,feature-envy,0,nao_tem_smell,0,TN,0,6477
7864012,function,long-method,0,nao_tem_smell,0,TN,0,6478
7867125,class,blob,0,nao_tem_smell,0,TN,0,6479
7867125,class,data-class,0,nao_tem_smell,0,TN,0,6480
7867450,class,blob,0,nao_tem_smell,0,TN,0,6481
7867450,class,data-class,0,nao_tem_smell,0,TN,0,6482
7870683,function,feature-envy,1,tem_smell,0,FN,0,6483
7870683,function,long-method,1,tem_smell,0,FN,0,6484
7875037,function,feature-envy,0,nao_tem_smell,0,TN,0,6485
7875037,function,long-method,1,tem_smell,0,FN,0,6486
7876519,function,feature-envy,0,nao_tem_smell,1,FP,1,6487
7876519,function,long-method,0,nao_tem_smell,0,TN,0,6488
7879255,class,blob,0,nao_tem_smell,0,TN,0,6489
7879255,class,data-class,0,nao_tem_smell,0,TN,0,6490
7879764,function,feature-envy,0,nao_tem_smell,0,TN,0,6491
7879764,function,long-method,0,nao_tem_smell,0,TN,0,6492
7880048,class,blob,0,nao_tem_smell,0,TN,0,6493
7880048,class,data-class,0,nao_tem_smell,0,TN,0,6494
7880496,function,feature-envy,0,nao_tem_smell,0,TN,0,6495
7880496,function,long-method,0,nao_tem_smell,0,TN,0,6496
7880833,function,feature-envy,0,nao_tem_smell,0,TN,0,6497
7880833,function,long-method,0,nao_tem_smell,0,TN,0,6498
7881040,function,feature-envy,0,nao_tem_smell,0,TN,0,6499
7881040,function,long-method,0,nao_tem_smell,0,TN,0,6500
7882655,function,feature-envy,0,nao_tem_smell,0,TN,0,6501
7882655,function,long-method,1,tem_smell,0,FN,0,6502
7883024,function,feature-envy,0,nao_tem_smell,0,TN,0,6503
7883024,function,long-method,0,nao_tem_smell,0,TN,0,6504
7883291,function,feature-envy,0,nao_tem_smell,0,TN,0,6505
7883291,function,long-method,0,nao_tem_smell,0,TN,0,6506
7885799,function,feature-envy,0,nao_tem_smell,0,TN,0,6509
7885799,function,long-method,0,nao_tem_smell,0,TN,0,6510
7886445,class,blob,0,nao_tem_smell,0,TN,0,6511
7886445,class,data-class,0,nao_tem_smell,0,TN,0,6512
7886991,class,blob,0,nao_tem_smell,0,TN,0,6513
7886991,class,data-class,0,nao_tem_smell,0,TN,0,6514
7887244,class,blob,0,nao_tem_smell,0,TN,0,6515
7887244,class,data-class,0,nao_tem_smell,0,TN,0,6516
7888064,function,feature-envy,0,nao_tem_smell,0,TN,0,6517
7888064,function,long-method,0,nao_tem_smell,0,TN,0,6518
7889326,function,feature-envy,0,nao_tem_smell,0,TN,0,6519
7889326,function,long-method,0,nao_tem_smell,0,TN,0,6520
7892253,class,blob,1,tem_smell,1,TP,1,6521
7892253,class,data-class,1,tem_smell,1,TP,1,6522
7893144,function,feature-envy,0,nao_tem_smell,1,FP,1,6523
7893144,function,long-method,0,nao_tem_smell,0,TN,0,6524
7893182,function,feature-envy,0,nao_tem_smell,0,TN,0,6525
7893182,function,long-method,0,nao_tem_smell,0,TN,0,6526
7895531,class,blob,0,nao_tem_smell,0,TN,0,6527
7895531,class,data-class,0,nao_tem_smell,0,TN,0,6528
7896708,function,feature-envy,0,nao_tem_smell,0,TN,0,6529
7896708,function,long-method,0,nao_tem_smell,0,TN,0,6530
7898105,class,blob,0,nao_tem_smell,0,TN,0,6531
7898105,class,data-class,0,nao_tem_smell,0,TN,0,6532
7899501,class,blob,1,tem_smell,0,FN,0,6533
7899501,class,data-class,0,nao_tem_smell,1,FP,1,6534
7899540,class,blob,0,nao_tem_smell,0,TN,0,6535
7899540,class,data-class,0,nao_tem_smell,0,TN,0,6536
7899639,class,blob,0,nao_tem_smell,0,TN,0,6537
7899639,class,data-class,0,nao_tem_smell,0,TN,0,6538
7900059,function,feature-envy,0,nao_tem_smell,0,TN,0,6539
7900059,function,long-method,0,nao_tem_smell,0,TN,0,6540
7900945,function,feature-envy,0,nao_tem_smell,0,TN,0,6541
7900945,function,long-method,0,nao_tem_smell,0,TN,0,6542
7902148,function,feature-envy,0,nao_tem_smell,0,TN,0,6543
7902148,function,long-method,0,nao_tem_smell,0,TN,0,6544
7902495,function,feature-envy,0,nao_tem_smell,0,TN,0,6545
7902495,function,long-method,0,nao_tem_smell,0,TN,0,6546
7904510,function,feature-envy,0,nao_tem_smell,0,TN,0,6547
7904510,function,long-method,0,nao_tem_smell,0,TN,0,6548
7905552,function,feature-envy,0,nao_tem_smell,0,TN,0,6549
7905552,function,long-method,1,tem_smell,0,FN,0,6550
7906258,function,feature-envy,0,nao_tem_smell,0,TN,0,6551
7906258,function,long-method,0,nao_tem_smell,0,TN,0,6552
7906999,class,blob,0,nao_tem_smell,0,TN,0,6553
7906999,class,data-class,0,nao_tem_smell,0,TN,0,6554
7907062,function,feature-envy,0,nao_tem_smell,0,TN,0,6555
7907062,function,long-method,0,nao_tem_smell,0,TN,0,6556
7907397,function,feature-envy,0,nao_tem_smell,0,TN,0,6557
7907397,function,long-method,0,nao_tem_smell,0,TN,0,6558
7907703,function,feature-envy,0,nao_tem_smell,0,TN,0,6559
7907703,function,long-method,0,nao_tem_smell,0,TN,0,6560
7909952,function,feature-envy,0,nao_tem_smell,0,TN,0,6561
7909952,function,long-method,0,nao_tem_smell,0,TN,0,6562
7910247,function,feature-envy,0,nao_tem_smell,0,TN,0,6563
7910247,function,long-method,0,nao_tem_smell,0,TN,0,6564
7910366,function,feature-envy,0,nao_tem_smell,0,TN,0,6565
7910366,function,long-method,0,nao_tem_smell,0,TN,0,6566
7911276,class,blob,0,nao_tem_smell,0,TN,0,6567
7911276,class,data-class,0,nao_tem_smell,1,FP,1,6568
7911455,class,blob,0,nao_tem_smell,0,TN,0,6569
7911455,class,data-class,0,nao_tem_smell,0,TN,0,6570
7911805,class,blob,0,nao_tem_smell,0,TN,0,6571
7911805,class,data-class,0,nao_tem_smell,0,TN,0,6572
7916535,function,feature-envy,0,nao_tem_smell,0,TN,0,6573
7916535,function,long-method,1,tem_smell,0,FN,0,6574
7928759,class,blob,0,nao_tem_smell,0,TN,0,6575
7928759,class,data-class,0,nao_tem_smell,0,TN,0,6576
7929441,function,feature-envy,0,nao_tem_smell,0,TN,0,6577
7929441,function,long-method,0,nao_tem_smell,0,TN,0,6578
7929479,class,blob,0,nao_tem_smell,0,TN,0,6579
7929479,class,data-class,0,nao_tem_smell,0,TN,0,6580
7933439,class,blob,0,nao_tem_smell,0,TN,0,6583
7933439,class,data-class,0,nao_tem_smell,0,TN,0,6584
7934374,function,feature-envy,0,nao_tem_smell,0,TN,0,6585
7934374,function,long-method,1,tem_smell,0,FN,0,6586
7934496,class,blob,0,nao_tem_smell,0,TN,0,6587
7934496,class,data-class,0,nao_tem_smell,0,TN,0,6588
7935629,class,blob,0,nao_tem_smell,0,TN,0,6589
7935629,class,data-class,0,nao_tem_smell,0,TN,0,6590
7936623,class,blob,0,nao_tem_smell,0,TN,0,6591
7936623,class,data-class,0,nao_tem_smell,0,TN,0,6592
7938128,class,blob,0,nao_tem_smell,0,TN,0,6593
7938128,class,data-class,0,nao_tem_smell,0,TN,0,6594
7938714,class,blob,0,nao_tem_smell,0,TN,0,6595
7938714,class,data-class,0,nao_tem_smell,0,TN,0,6596
7939585,function,feature-envy,0,nao_tem_smell,0,TN,0,6597
7939585,function,long-method,0,nao_tem_smell,0,TN,0,6598
7940168,class,blob,0,nao_tem_smell,0,TN,0,6599
7940168,class,data-class,0,nao_tem_smell,0,TN,0,6600
7942055,class,blob,0,nao_tem_smell,0,TN,0,6601
7942055,class,data-class,0,nao_tem_smell,0,TN,0,6602
7942242,class,blob,0,nao_tem_smell,0,TN,0,6603
7942242,class,data-class,0,nao_tem_smell,0,TN,0,6604
7944714,function,feature-envy,1,tem_smell,1,TP,1,6605
7944953,class,blob,1,tem_smell,1,TP,1,6607
7944953,class,data-class,0,nao_tem_smell,0,TN,0,6608
7957449,function,feature-envy,1,tem_smell,0,FN,0,6609
7957449,function,long-method,1,tem_smell,0,FN,0,6610
7962366,function,feature-envy,0,nao_tem_smell,0,TN,0,6611
7962366,function,long-method,0,nao_tem_smell,0,TN,0,6612
7964380,function,feature-envy,0,nao_tem_smell,0,TN,0,6613
7964380,function,long-method,1,tem_smell,1,TP,1,6614
7965671,function,feature-envy,0,nao_tem_smell,0,TN,0,6615
7965671,function,long-method,0,nao_tem_smell,0,TN,0,6616
7968650,class,blob,0,nao_tem_smell,0,TN,0,6617
7968650,class,data-class,0,nao_tem_smell,0,TN,0,6618
7969235,function,feature-envy,0,nao_tem_smell,0,TN,0,6619
7969235,function,long-method,0,nao_tem_smell,0,TN,0,6620
7969819,function,feature-envy,0,nao_tem_smell,0,TN,0,6621
7969819,function,long-method,0,nao_tem_smell,0,TN,0,6622
7972876,function,feature-envy,0,nao_tem_smell,0,TN,0,6623
7972876,function,long-method,0,nao_tem_smell,0,TN,0,6624
7975103,class,blob,0,nao_tem_smell,0,TN,0,6625
7975103,class,data-class,0,nao_tem_smell,0,TN,0,6626
7976979,class,blob,0,nao_tem_smell,0,TN,0,6627
7976979,class,data-class,0,nao_tem_smell,0,TN,0,6628
7979179,function,feature-envy,0,nao_tem_smell,0,TN,0,6629
7979179,function,long-method,0,nao_tem_smell,0,TN,0,6630
7980032,function,feature-envy,0,nao_tem_smell,0,TN,0,6631
7980032,function,long-method,0,nao_tem_smell,0,TN,0,6632
7982015,function,feature-envy,0,nao_tem_smell,0,TN,0,6633
7982015,function,long-method,0,nao_tem_smell,0,TN,0,6634
7986025,class,blob,0,nao_tem_smell,0,TN,0,6635
7986025,class,data-class,0,nao_tem_smell,0,TN,0,6636
7987571,function,feature-envy,0,nao_tem_smell,1,FP,1,6637
7987571,function,long-method,1,tem_smell,1,TP,1,6638
7988090,class,blob,0,nao_tem_smell,0,TN,0,6639
7988090,class,data-class,0,nao_tem_smell,0,TN,0,6640
7989222,function,feature-envy,0,nao_tem_smell,0,TN,0,6641
7989222,function,long-method,0,nao_tem_smell,0,TN,0,6642
7992251,class,blob,0,nao_tem_smell,0,TN,0,6643
7992251,class,data-class,0,nao_tem_smell,1,FP,1,6644
7992491,function,feature-envy,0,nao_tem_smell,0,TN,0,6645
7992491,function,long-method,1,tem_smell,0,FN,0,6646
7995724,function,feature-envy,0,nao_tem_smell,0,TN,0,6647
7995724,function,long-method,0,nao_tem_smell,0,TN,0,6648
7996314,function,feature-envy,0,nao_tem_smell,0,TN,0,6649
7996314,function,long-method,0,nao_tem_smell,0,TN,0,6650
7996783,class,blob,0,nao_tem_smell,0,TN,0,6651
7996783,class,data-class,0,nao_tem_smell,0,TN,0,6652
7997206,function,feature-envy,0,nao_tem_smell,0,TN,0,6653
7997206,function,long-method,0,nao_tem_smell,0,TN,0,6654
7997794,class,blob,0,nao_tem_smell,0,TN,0,6655
7997794,class,data-class,0,nao_tem_smell,1,FP,1,6656
7998319,class,blob,0,nao_tem_smell,0,TN,0,6657
7998319,class,data-class,0,nao_tem_smell,0,TN,0,6658
8000801,class,blob,0,nao_tem_smell,0,TN,0,6659
8000801,class,data-class,0,nao_tem_smell,0,TN,0,6660
8001101,class,blob,0,nao_tem_smell,0,TN,0,6661
8001101,class,data-class,0,nao_tem_smell,1,FP,1,6662
8001801,function,feature-envy,0,nao_tem_smell,0,TN,0,6663
8001801,function,long-method,0,nao_tem_smell,0,TN,0,6664
8002487,class,blob,0,nao_tem_smell,0,TN,0,6665
8002487,class,data-class,0,nao_tem_smell,0,TN,0,6666
8003657,class,blob,0,nao_tem_smell,0,TN,0,6667
8003657,class,data-class,0,nao_tem_smell,0,TN,0,6668
8003697,class,blob,0,nao_tem_smell,0,TN,0,6669
8003697,class,data-class,0,nao_tem_smell,1,FP,1,6670
8007508,function,feature-envy,0,nao_tem_smell,0,TN,0,6673
8007508,function,long-method,0,nao_tem_smell,0,TN,0,6674
8007538,function,feature-envy,0,nao_tem_smell,0,TN,0,6675
8007538,function,long-method,0,nao_tem_smell,0,TN,0,6676
8008116,class,blob,0,nao_tem_smell,0,TN,0,6677
8008116,class,data-class,0,nao_tem_smell,1,FP,2,6678
8008599,function,feature-envy,0,nao_tem_smell,0,TN,0,6679
8008599,function,long-method,0,nao_tem_smell,0,TN,0,6680
8008638,function,feature-envy,0,nao_tem_smell,0,TN,0,6681
8008638,function,long-method,0,nao_tem_smell,0,TN,0,6682
8009401,class,blob,0,nao_tem_smell,0,TN,0,6683
8009401,class,data-class,0,nao_tem_smell,0,TN,0,6684
8011549,class,blob,0,nao_tem_smell,0,TN,0,6685
8011549,class,data-class,0,nao_tem_smell,0,TN,0,6686
8017375,class,blob,0,nao_tem_smell,0,TN,0,6687
8017375,class,data-class,0,nao_tem_smell,0,TN,0,6688
8024325,class,blob,0,nao_tem_smell,0,TN,0,6689
8024325,class,data-class,0,nao_tem_smell,0,TN,0,6690
8024350,class,blob,0,nao_tem_smell,0,TN,0,6691
8024350,class,data-class,0,nao_tem_smell,0,TN,0,6692
8025468,class,data-class,0,nao_tem_smell,1,FP,1,6694
8025832,function,feature-envy,0,nao_tem_smell,0,TN,0,6695
8025832,function,long-method,0,nao_tem_smell,0,TN,0,6696
8025955,function,feature-envy,0,nao_tem_smell,0,TN,0,6697
8025955,function,long-method,0,nao_tem_smell,0,TN,0,6698
8026269,class,blob,0,nao_tem_smell,0,TN,0,6699
8026269,class,data-class,0,nao_tem_smell,0,TN,0,6700
8026786,function,feature-envy,0,nao_tem_smell,0,TN,0,6701
8026786,function,long-method,0,nao_tem_smell,0,TN,0,6702
8027029,function,feature-envy,0,nao_tem_smell,0,TN,0,6703
8027029,function,long-method,0,nao_tem_smell,0,TN,0,6704
8029682,function,feature-envy,0,nao_tem_smell,0,TN,0,6705
8029682,function,long-method,1,tem_smell,0,FN,0,6706
8030414,function,feature-envy,0,nao_tem_smell,0,TN,0,6707
8030414,function,long-method,1,tem_smell,0,FN,0,6708
8030709,function,feature-envy,0,nao_tem_smell,0,TN,0,6709
8030709,function,long-method,0,nao_tem_smell,0,TN,0,6710
8031279,class,blob,0,nao_tem_smell,0,TN,0,6711
8031279,class,data-class,0,nao_tem_smell,0,TN,0,6712
8031559,class,data-class,0,nao_tem_smell,0,TN,0,6714
8033367,function,feature-envy,0,nao_tem_smell,0,TN,0,6715
8038156,class,blob,0,nao_tem_smell,0,TN,0,6717
8038156,class,data-class,0,nao_tem_smell,0,TN,0,6718
8038797,function,feature-envy,0,nao_tem_smell,0,TN,0,6719
8038797,function,long-method,0,nao_tem_smell,0,TN,0,6720
8039112,function,feature-envy,0,nao_tem_smell,0,TN,0,6721
8039112,function,long-method,0,nao_tem_smell,0,TN,0,6722
8039190,function,feature-envy,0,nao_tem_smell,0,TN,0,6723
8039190,function,long-method,0,nao_tem_smell,0,TN,0,6724
